"CDB ID";"SHELF SET";ID;"USER ID";SKU;"SKU ID";"PRODUCT DESCRIPTION 1";"PRODUCT DESCRIPTION 2";"PRODUCT DESCRIPTION 3";"PRODUCT CATEGORY";BRAND;SUBBRAND;PURPOSE;CLIENT;"UNIT OF MEASUREMENT";CONSIDERATIONS;QUANTITY;PRICE;"MONEY SPENT";"PURCHASE NUMBER";SHELF;"SHELF OPENED";"TIME SPENT ON SHELF";"TIME SPENT ON SKU";"ADDED TO BASKET";"DELETED FROM BASKET";"ADDED TO CART";"REMOVED FROM CART";"FIRST BUY";"TIME BEFORE FIRST BUY";DEVICE;"TEST START";COORDINATES;"TIME BEFORE PURCHASE";"SESSION STATUS";KPI1;KPI2;KPI3;KPI4;KPI5;"TIME TO LOAD";"AD VIDEO OPEN";"AD VIDEO CLOSED";"AD VIDEO DURATION";"PRODUCT ZOOMED";"SHELF ORDER";"INSTR TIME"
;2022044_vs_cell2;9JoLvbG3;gbbjkf2wss68rj6k;"MC CAFE CHOCOLATE MOCA 12 PODS";byn5mQJM;;;;Coffee;"MC CAFE";;Specialty;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell2;1;60;4;0;0;0;0;20:13:23;33;Desktop;"2022-05-05 20:12:50";"x,y,width,height: 845,287,14.978546164773,9.7732357954545";NULL;Completed;D20;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9JoLvbG3;gbbjkf2wss68rj6k;"GREEN MOUNTAIN BREAKFAST BLEND 32 PODS";ey3VQwJ2;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell2;1;60;4;0;0;1;0;20:13:23;33;Desktop;"2022-05-05 20:12:50";"x,y,width,height: 367,154,20.236971946023,19.334009943182";33;Completed;B5;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9Jolo53O;pwpzbaw16n0f2akd;"STARBUCKS HAZELNUT 10 PODS";MJpY7QyK;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;9.9900;3;2022044_vs_cell2;1;154;4;0;0;1;0;16:05:36;87;Desktop;"2022-05-06 16:04:09";"x,y,width,height: 313,287,15.1910078125,9.7732357954545";151;Completed;E6;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9Jolo53O;pwpzbaw16n0f2akd;"DONUT SHOP REGULAR MEDIUM ROAST 32 PODS";dy1zXVrD;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;21.99;21.9900;2;2022044_vs_cell2;1;154;5;0;0;1;0;16:05:36;87;Desktop;"2022-05-06 16:04:09";"x,y,width,height: 606,212,19.493356178977,19.705817826705";108;Completed;C11;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9Jolo53O;pwpzbaw16n0f2akd;"DONUT SHOP NUTTY CARAMEL 12 PODS";2J5Q2eJx;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;1;8.99;8.9900;1;2022044_vs_cell2;1;154;7;0;0;1;0;16:05:36;87;Desktop;"2022-05-06 16:04:09";"x,y,width,height: 719,287,15.297238636364,9.7732357954545";87;Completed;D16;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9JomQxoy;45c8n1n50rgz2425;"DUNKIN ORIGINAL BLEND MEDIUM ROAST 10 PODS";VBPX8zBo;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;9.99;9.9900;1;2022044_vs_cell2;1;73;6;0;0;1;0;21:07:44;71;Desktop;"2022-05-05 21:06:33";"x,y,width,height: 701,384,15.456584872159,9.93258203125";71;Completed;F15;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9JonmD2k;5dxrkt6xv57186wg;"STARBUCKS BREAKFAST BLEND 32 PODS";xBlWDkrL;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;23.99;23.9900;3;2022044_vs_cell2;1;48;3;0;0;1;0;20:01:45;15;Desktop;"2022-05-05 20:01:30";"x,y,width,height: 189,154,19.599587002841,19.652702414773";46;Completed;C1;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9JonmD2k;5dxrkt6xv57186wg;"DONUT SHOP REGULAR MEDIUM ROAST 12 PODS";2J5QDeJx;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;8.99;8.9900;2;2022044_vs_cell2;1;48;2;0;0;1;0;20:01:45;15;Desktop;"2022-05-05 20:01:30";"x,y,width,height: 643,226,15.615931107955,10.145043678977";19;Completed;C12;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9JonmD2k;5dxrkt6xv57186wg;"DONUT SHOP DARK 12 PODS";VBPX3kBo;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell2;1;48;2;0;0;1;0;20:01:45;15;Desktop;"2022-05-05 20:01:30";"x,y,width,height: 692,148,15.562815696023,10.198159090909";15;Completed;B12;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9JowobDJ;cmhu8bjaeqqeh2b0;"GREEN MOUNTAIN CARAMEL VANILLA CREAM 12 PODS";QJvZzoJ6;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell2;1;56;2;0;0;1;0;06:29:27;37;Desktop;"2022-05-02 06:28:50";"x,y,width,height: 444,345,15.722161931818,9.7732357954545";37;Completed;D7;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9Jozq98k;u6dk0m5eamh5h2dk;"STARBUCKS BREAKFAST BLEND 32 PODS";xBlWDkrL;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;23.99;23.9900;2;2022044_vs_cell2;1;79;2;0;0;1;0;15:29:48;68;Desktop;"2022-05-02 15:28:40";"x,y,width,height: 189,154,19.599587002841,19.652702414773";77;Completed;C1;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9Jozq98k;u6dk0m5eamh5h2dk;"STARBUCKS COFFEE PIKE PLACE ROAST 32 PODS";VBDOdmre;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;23.99;23.9900;1;2022044_vs_cell2;1;79;8;0;0;1;0;15:29:48;68;Desktop;"2022-05-02 15:28:40";"x,y,width,height: 187,212,19.28089453125,19.334009943182";68;Completed;B1;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRA1dl3;pv77vbkxparqy16y;"PEETS COFFEE DARK ROAST MAJOR DICKASONS BLEND 10 PODS";kBKXoAJR;;;;Coffee;PEETS;;Non-target;;pack;1;1;9.99;9.9900;1;2022044_vs_cell2;2;62;2;0;0;1;0;14:15:27;59;Desktop;"2022-05-02 14:14:28";"x,y,width,height: 126,345,15.297238636364,9.93258203125";59;Completed;F2;1;;;;4;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRA1dl3;pv77vbkxparqy16y;"GREEN MOUNTAIN COLOMBIA SELECT 12 PODS";QJvZ9LJ6;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell2;2;62;3;0;0;0;0;14:15:27;59;Desktop;"2022-05-02 14:14:28";"x,y,width,height: 571,226,16.253316051136,10.145043678977";NULL;Completed;C9;1;;;;4;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRA1dl3;pv77vbkxparqy16y;"PEETS COFFEE HOUSE BLEND DARK ROAST 10 PODS";br7gRLr6;;;;Coffee;PEETS;;Non-target;;pack;1;NULL;9.99;NULL;NULL;2022044_vs_cell2;2;62;5;0;0;0;0;14:15:27;59;Desktop;"2022-05-02 14:14:28";"x,y,width,height: 191,345,15.1910078125,9.93258203125";NULL;Completed;F5;1;;;;4;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRG4A7k;1j5dfsv05sxybyqj;"DUNKIN DONUTS COLOMBIAN 10 PODS";8y0WZXJ1;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;9.99;9.9900;1;2022044_vs_cell2;1;53;2;0;0;1;0;20:09:17;48;Desktop;"2022-05-05 20:08:29";"x,y,width,height: 802,345,15.350354048295,9.93258203125";48;Completed;F20;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRGPM5k;j7218b0a60ks2c03;"GREEN MOUNTAIN COLOMBIA SELECT 32 PODS";8y0WnXJ1;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell2;1;24;1;0;0;1;0;04:01:53;22;Desktop;"2022-04-30 04:01:31";"x,y,width,height: 532,212,20.396318181818,19.652702414773";22;Completed;C8;1;;;;3;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRGYrgk;9v52qha2n8vf8qzs;"FOLGERS COLOMBIAN MEDIUM 12 PODS";LJNX4wrv;;;;Coffee;FOLGERS;;Non-target;;pack;1;1;8.99;8.9900;4;2022044_vs_cell2;1;218;2;0;0;1;0;21:44:22;137;Desktop;"2022-05-05 21:42:05";"x,y,width,height: 643,465,14.659853693182,9.7732357954545";209;Completed;G13;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRGYrgk;9v52qha2n8vf8qzs;"FOLGERS MORNING CAFFE MILD 12 PODS";PJjDOErx;;;;Coffee;FOLGERS;;Non-target;;pack;1;1;8.99;8.9900;3;2022044_vs_cell2;1;218;5;0;0;1;0;21:44:22;137;Desktop;"2022-05-05 21:42:05";"x,y,width,height: 513,465,14.978546164773,9.7732357954545";187;Completed;G11;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRGYrgk;9v52qha2n8vf8qzs;"DUNKIN ORIGINAL BLEND MEDIUM ROAST 32 PODS";aB64d1yk;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;23.99;23.9900;2;2022044_vs_cell2;1;218;3;0;0;1;0;21:44:22;137;Desktop;"2022-05-05 21:42:05";"x,y,width,height: 660,390,19.387125355114,19.493356178977";176;Completed;F14;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRGYrgk;9v52qha2n8vf8qzs;"DONUT SHOP REGULAR MEDIUM ROAST 12 PODS";2J5QDeJx;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell2;1;218;6;0;0;1;0;21:44:22;137;Desktop;"2022-05-05 21:42:05";"x,y,width,height: 643,226,15.615931107955,10.145043678977";137;Completed;C12;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRGzQzk;aptbjt9fszeay187;"DONUT SHOP DECAF 32 PODS";orE37vJY;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;21.99;21.9900;2;2022044_vs_cell2;1;133;4;0;0;1;0;14:18:11;91;Desktop;"2022-05-06 14:16:40";"x,y,width,height: 677,212,19.546471590909,19.705817826705";111;Completed;C13;1;;;;4;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRGzQzk;aptbjt9fszeay187;"DONUT SHOP REGULAR MEDIUM ROAST 32 PODS";dy1zXVrD;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell2;1;133;13;0;0;1;0;14:18:11;91;Desktop;"2022-05-06 14:16:40";"x,y,width,height: 606,212,19.493356178977,19.705817826705";91;Completed;C11;1;;;;4;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRMY173;w411chht2q5fmhrq;"MAXWELL HOUSE THE ORIGINAL ROAST 12 PODS";VBDOvbre;;;;Coffee;"MAXWELL HOUSE ";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell2;1;52;2;0;0;1;0;19:57:37;48;Desktop;"2022-05-05 19:56:49";"x,y,width,height: 957,404,15.244123224432,9.93258203125";48;Completed;F24;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRQ48q3;2f92hqj5b2fhzfkx;"DUNKIN DONUTS COLOMBIAN 10 PODS";8y0WZXJ1;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;NULL;9.99;NULL;NULL;2022044_vs_cell2;1;0;4;0;0;0;0;12:41:34;228;Desktop;"2022-05-02 12:37:46";"x,y,width,height: 802,345,15.350354048295,9.93258203125";NULL;Completed;F20;1;;;;5;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRQ48q3;2f92hqj5b2fhzfkx;"DUNKIN ORIGINAL BLEND MEDIUM ROAST 32 PODS";aB64d1yk;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;23.99;23.9900;6;2022044_vs_cell2;1;0;3;0;0;1;0;12:41:34;228;Desktop;"2022-05-02 12:37:46";"x,y,width,height: 660,390,19.387125355114,19.493356178977";402;Completed;F14;1;;;;5;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRQ48q3;2f92hqj5b2fhzfkx;"STARBUCKS SUMATRA 10 PODS";nyddZvy3;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;9.9900;5;2022044_vs_cell2;1;0;9;0;0;1;0;12:41:34;228;Desktop;"2022-05-02 12:37:46";"x,y,width,height: 365,404,15.031661576705,9.7732357954545";376;Completed;D3;1;;;;5;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRQ48q3;2f92hqj5b2fhzfkx;"STARBUCKS VERONA CAFFE 32 PODS";eyOXWQrX;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;23.99;23.9900;4;2022044_vs_cell2;1;0;8;0;0;1;0;12:41:34;228;Desktop;"2022-05-02 12:37:46";"x,y,width,height: 214,389,19.652702414773,19.758933238636";354;Completed;E1;2;;;;5;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRQ48q3;2f92hqj5b2fhzfkx;"CINNABON CLASSIC CINNAMON ROLL 12 PODS";kBKXV9JR;;;;Coffee;"CINNABON ";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell2;1;0;5;0;0;0;0;12:41:34;228;Desktop;"2022-05-02 12:37:46";"x,y,width,height: 446,465,15.509700284091,10.038812855114";NULL;Completed;G10;2;;;;5;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRQ48q3;2f92hqj5b2fhzfkx;"SEATTLES BEST COFFEE HOUSE BLEND 10 PODS";wJZqv4BY;;;;Coffee;"SEATTLES BEST ";;Non-target;;pack;1;NULL;9.99;NULL;NULL;2022044_vs_cell2;1;0;7;0;0;0;0;12:41:34;228;Desktop;"2022-05-02 12:37:46";"x,y,width,height: 411,465,16.040854403409,10.038812855114";NULL;Completed;G9;1;;;;5;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRQ48q3;2f92hqj5b2fhzfkx;"GEVALIA MAJESTIC ROAST 12 PODS";NJLXEeJR;;;;Coffee;"GEVALIA ";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell2;1;0;8;0;0;0;0;12:41:34;228;Desktop;"2022-05-02 12:37:46";"x,y,width,height: 309,465,15.244123224432,10.038812855114";NULL;Completed;G6;1;;;;5;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRQ48q3;2f92hqj5b2fhzfkx;"GEVALIA SIGNATURE BLEND 36 PODS";qB4Eq1JK;;;;Coffee;"GEVALIA ";;Non-target;;pack;1;1;21.99;21.9900;3;2022044_vs_cell2;1;0;10;0;0;1;0;12:41:34;228;Desktop;"2022-05-02 12:37:46";"x,y,width,height: 96,450,19.546471590909,19.599587002841";282;Completed;G1;2;;;;5;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRQ48q3;2f92hqj5b2fhzfkx;"CARIBOU COFFEE MEDIUM ROAST CARIBOU BLEND 32 PODS";MJpYz3yK;;;;Coffee;"CARIBOU ";;Non-target;;pack;1;1;21.99;21.9900;2;2022044_vs_cell2;1;0;13;0;0;1;0;12:41:34;228;Desktop;"2022-05-02 12:37:46";"x,y,width,height: 548,390,19.546471590909,19.493356178977";255;Completed;F11;1;;;;5;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRQ48q3;2f92hqj5b2fhzfkx;"KRISPY KREME CLASSIC MEDIUM ROAST 12 PODS";wJZqK4BY;;;;Coffee;"KRISPY KREME ";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell2;1;0;9;0;0;1;0;12:41:34;228;Desktop;"2022-05-02 12:37:46";"x,y,width,height: 441,404,16.200200639205,10.091928267045";228;Completed;F8;1;;;;5;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRQpKq3;wg9ddxjquvds1zgn;"KROGER DONUT SHOP BLEND 48 PODS";xBlWZprL;;;;Coffee;KROGER;;Non-target;;pack;1;1;14.99;14.9900;1;2022044_vs_cell2;1;71;2;0;0;1;0;20:54:11;67;Desktop;"2022-05-05 20:53:04";"x,y,width,height: 883,211,21.086818536932,20.130741122159";67;Completed;C17;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRQpKq3;wg9ddxjquvds1zgn;"KROGER DONUT SHOP BLEND 12 PODS";nyddRny3;;;;Coffee;KROGER;;Non-target;;pack;1;NULL;4.29;NULL;NULL;2022044_vs_cell2;1;71;2;0;0;0;0;20:54:11;67;Desktop;"2022-05-05 20:53:04";"x,y,width,height: 965,206,15.669046519886,10.091928267045";NULL;Completed;C18;5;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRR8XyK;1je117q785c7db4s;"DUNKIN DONUTS COLOMBIAN 10 PODS";8y0WZXJ1;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;9.99;9.9900;1;2022044_vs_cell2;1;26;4;0;0;1;0;15:01:49;17;Desktop;"2022-05-02 15:01:32";"x,y,width,height: 802,345,15.350354048295,9.93258203125";17;Completed;F20;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRgwd7k;d04jwvckz1rre8k6;"DONUT SHOP SUNDAE FUNDAE LATTE 10 PODS";ABgwKxB9;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;1;8.99;8.9900;3;2022044_vs_cell2;1;263;7;0;0;1;0;20:52:39;148;Desktop;"2022-05-05 20:50:11";"x,y,width,height: 735,345,15.244123224432,9.7732357954545";253;Completed;E20;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRgwd7k;d04jwvckz1rre8k6;"DUNKIN DONUTS MIDNIGHT 10 PODS";VJYanjJ5;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;0;9.99;NULL;NULL;2022044_vs_cell2;1;263;8;0;0;1;1;20:52:39;148;Desktop;"2022-05-05 20:50:11";"x,y,width,height: 768,345,16.093969815341,9.93258203125";NULL;Completed;F19;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRgwd7k;d04jwvckz1rre8k6;"DUNKIN ORIGINAL BLEND MEDIUM ROAST 32 PODS";aB64d1yk;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;23.99;23.9900;2;2022044_vs_cell2;1;263;4;0;0;1;0;20:52:39;148;Desktop;"2022-05-05 20:50:11";"x,y,width,height: 660,390,19.387125355114,19.493356178977";173;Completed;F14;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRgwd7k;d04jwvckz1rre8k6;"DUNKIN CARAMEL ME CRAZY 10 PODS";AyqQ55yo;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;9.99;9.9900;1;2022044_vs_cell2;1;263;5;0;0;1;0;20:52:39;148;Desktop;"2022-05-05 20:50:11";"x,y,width,height: 770,404,15.297238636364,9.9856974431818";161;Completed;F16;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRgwd7k;d04jwvckz1rre8k6;"MC CAFE ICED FRENCH VANILLA LATTE 12 PODS";eyOXDNrX;;;;Coffee;"MC CAFE";;BOI;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell2;1;263;5;0;0;0;0;20:52:39;148;Desktop;"2022-05-05 20:50:11";"x,y,width,height: 125,267,15.031661576705,9.8263512073864";NULL;Completed;E21;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRgwd7k;d04jwvckz1rre8k6;"GREEN MOUNTAIN VANILLA CARAMEL 12 PODS";aBk1vMyM;;;;Coffee;"GREEN MOUNTAIN ";;BOI;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell2;1;263;6;0;0;0;0;20:52:39;148;Desktop;"2022-05-05 20:50:11";"x,y,width,height: 156,168,15.031661576705,9.7732357954545";NULL;Completed;E12;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRgxq5k;wg6fejj20k49an0d;"EIGHT OCLOCK THE ORIGINAL DECAF 12 PODS";VBDO0bre;;;;Coffee;"EIGHT OCLOCK ";;Non-target;;pack;1;1;8.99;8.9900;5;2022044_vs_cell2;1;425;3;0;0;1;0;14:15:01;201;Desktop;"2022-05-02 14:11:40";"x,y,width,height: 1061,446,15.137892400568,9.8263512073864";417;Completed;G20;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRgxq5k;wg6fejj20k49an0d;"DUNKIN TURTLE LOVE 10 PODS";GBQKnLyo;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;9.99;9.9900;4;2022044_vs_cell2;1;425;4;0;0;1;0;14:15:01;201;Desktop;"2022-05-02 14:11:40";"x,y,width,height: 735,384,15.77527734375,9.93258203125";384;Completed;;;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRgxq5k;wg6fejj20k49an0d;"KRISPY KREME ORIGINAL GLAZED DOUGHNUT MEDIUM ROAST 12 PODS";vrGOWZrD;;;;Coffee;"KRISPY KREME ";;Non-target;;pack;1;1;8.99;8.9900;3;2022044_vs_cell2;1;425;3;0;0;1;0;14:15:01;201;Desktop;"2022-05-02 14:11:40";"x,y,width,height: 512,383,15.403469460227,10.091928267045";275;Completed;F10;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRgxq5k;wg6fejj20k49an0d;"GREEN MOUNTAIN CARAMEL VANILLA CREAM 12 PODS";VBDORbre;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;8.99;8.9900;2;2022044_vs_cell2;1;425;4;0;0;1;0;14:15:01;201;Desktop;"2022-05-02 14:11:40";"x,y,width,height: 444,326,15.722161931818,9.7732357954545";254;Completed;D7;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRgxq5k;wg6fejj20k49an0d;"GREEN MOUNTAIN MAPLE PECAN 12 PODS";dy1zeYrD;;;;Coffee;"GREEN MOUNTAIN ";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell2;1;425;6;0;0;1;0;14:15:01;201;Desktop;"2022-05-02 14:11:40";"x,y,width,height: 576,326,15.137892400568,9.8263512073864";201;Completed;E8;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRgxq5k;wg6fejj20k49an0d;"DONUT SHOP CARAMEL LATE 10 PODS";nrV9gpy4;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell2;1;425;11;0;0;0;0;14:15:01;201;Desktop;"2022-05-02 14:11:40";"x,y,width,height: 671,346,14.659853693182,9.6670049715909";NULL;Completed;;;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRnlBzy;xsxezb289vqsqecv;"DONUT SHOP CARAMEL LATE 10 PODS";nrV9gpy4;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;1;8.99;8.9900;1;2022044_vs_cell2;1;15;2;0;0;1;0;07:02:11;13;Desktop;"2022-05-02 07:01:58";"x,y,width,height: 671,346,14.659853693182,9.6670049715909";13;Completed;;;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRwNxzk;r6uqa1rev16hvb9u;"VITACUP INFUSED COFFEE SLIM 10 PODS";aBk11MyM;;;;Coffee;VITACUP;;Non-target;;pack;1;1;10.99;10.9900;2;2022044_vs_cell2;1;134;12;0;0;1;0;02:06:28;35;Desktop;"2022-05-01 02:05:53";"x,y,width,height: 358,90,15.722161931818,9.8794666193182";132;Completed;A5;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRwNxzk;r6uqa1rev16hvb9u;"GREEN MOUNTAIN BREAKFAST BLEND 12 PODS";WrekgnJN;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell2;1;134;3;0;0;0;0;02:06:28;35;Desktop;"2022-05-01 02:05:53";"x,y,width,height: 448,168,15.934623579545,9.93258203125";NULL;Completed;B6;2;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRwNxzk;r6uqa1rev16hvb9u;"GREEN MOUNTAIN BLUEBERRY 12 PODS";qJWX2byW;;;;Coffee;"GREEN MOUNTAN";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell2;1;134;4;0;0;0;0;02:06:28;35;Desktop;"2022-05-01 02:05:53";"x,y,width,height: 478,345,15.456584872159,10.091928267045";NULL;Completed;C10;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;9yRwNxzk;r6uqa1rev16hvb9u;"GREEN MOUNTAIN CARAMEL VANILLA CREAM 32 PODS";RBwo5GBe;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell2;1;134;2;0;0;1;0;02:06:28;35;Desktop;"2022-05-01 02:05:53";"x,y,width,height: 405,331,19.440240767045,19.599587002841";35;Completed;D6;1;;;;2;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;AJm14Y5J;uece4gxmvmuj89qj;"CAFE BUSTELO COLOMBIA 12 PODS";qJWXLbyW;;;;Coffee;"CAFE BUSTELO ";;Non-target;;pack;1;1;8.99;8.9900;3;2022044_vs_cell2;1;89;2;0;0;1;0;01:01:32;69;Desktop;"2022-04-30 01:00:23";"x,y,width,height: 1093,446,14.872315340909,9.8263512073864";87;Completed;G21;1;;;;4;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;AJm14Y5J;uece4gxmvmuj89qj;"DUNKIN DONUTS DOUNKIN DECAF 10 PODS";dy1zeVrD;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;9.99;9.9900;2;2022044_vs_cell2;1;89;2;0;0;1;0;01:01:32;69;Desktop;"2022-04-30 01:00:23";"x,y,width,height: 834,325,15.403469460227,9.93258203125";75;Completed;F21;1;;;;4;;;;0;2022044_vs_cell2;NULL
;2022044_vs_cell2;AJm14Y5J;uece4gxmvmuj89qj;"MC CAFE CINAMON MOCHA 12 PODS";gB25QYr5;;;;Coffee;"MC CAFE";;Specialty;;pack;1;1;8.99;8.9900;1;2022044_vs_cell2;1;89;5;0;0;1;0;01:01:32;69;Desktop;"2022-04-30 01:00:23";"x,y,width,height: 814,287,15.031661576705,9.7732357954545";69;Completed;D19;1;;;;4;;;;0;2022044_vs_cell2;NULL
